GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000107796	10	90694831	90751147	32	17	54850040	4.0469	2.595e-05	ACTA2
ENSG00000026103	10	90750414	90775542	11	4	54850040	2.3193	0.010188	FAS
ENSG00000138135	10	90965694	90967071	1	1	54850040	1.7154	0.043136	CH25H
ENSG00000107798	10	90973326	91174314	80	56	54850040	6.8346	4.1118e-12	LIPA
ENSG00000119922	10	91061712	91069033	2	1	54850040	1.6357	0.050952	IFIT2
ENSG00000119917	10	91087651	91100728	7	5	54850040	2.9676	0.0015005	IFIT3
ENSG00000204010	10	91137813	91144962	2	1	54850040	3.1269	0.00088318	IFIT1B
ENSG00000185745	10	91152303	91163745	1	1	54850040	2.077	0.0189	IFIT1
ENSG00000152778	10	91174343	91180758	5	3	54850040	3.1852	0.00072331	IFIT5
ENSG00000152779	10	91190051	91316398	58	40	54850040	7.4166	6.0063e-14	SLC16A12
ENSG00000152782	10	91342745	91405215	76	9	54850040	2.3151	0.010302	PANK1
ENSG00000138182	10	91461367	91534700	44	9	54850040	2.5923	0.0047671	KIF20B
ENSG00000148680	10	92500578	92617671	122	12	54850040	2.418	0.0078037	HTR7
ENSG00000148688	10	92631473	92668312	33	9	54850040	2.8398	0.0022571	RPP30
ENSG00000148677	10	92671853	92681033	8	2	54850040	2.0147	0.021969	ANKRD1
ENSG00000180628	10	92979908	93044088	21	11	54850040	3.7481	8.9083e-05	PCGF5
ENSG00000165338	10	93170096	93274586	25	17	54850040	5.4078	3.1906e-08	HECTD2
ENSG00000119938	10	93388199	93392811	5	3	54850040	3.1399	0.00084491	PPP1R3C
ENSG00000107854	10	93558069	93625033	109	12	54850040	2.4524	0.0070958	TNKS2
ENSG00000174721	10	93666346	93669240	4	2	54850040	2.192	0.014191	FGFBP3
ENSG00000095564	10	93683526	93790082	88	12	54850040	3.9636	3.6918e-05	BTAF1
ENSG00000107864	10	93806449	94050844	169	27	54850040	4.177	1.4767e-05	CPEB3
ENSG00000198060	10	94050920	94113721	39	13	54850040	4.109	1.9867e-05	MARCH5
ENSG00000119912	10	94211441	94333833	125	14	54850040	3.4333	0.00029809	IDE
ENSG00000138160	10	94353043	94415150	68	10	54850040	2.9055	0.0018335	KIF11
ENSG00000152804	10	94447945	94455403	4	2	54850040	2.6258	0.0043222	HHEX
ENSG00000138190	10	94590935	94819250	72	52	54850040	8.2095	1.1102e-16	EXOC6
ENSG00000187553	10	94821021	94828454	4	2	54850040	4.2544	1.0479e-05	CYP26C1
ENSG00000138119	10	95066186	95242074	58	35	54850040	5.9814	1.1063e-09	MYOF
ENSG00000138180	10	95256389	95288849	55	11	54850040	2.9925	0.0013837	CEP55
ENSG00000186188	10	95326422	95364237	35	10	54850040	3.6863	0.00011378	FFAR4
ENSG00000138207	10	95351444	95361501	9	5	54850040	3.5142	0.0002205	RBP4
ENSG00000095464	10	95372345	95425767	34	7	54850040	2.7107	0.0033569	PDE6C
ENSG00000148690	10	95427640	95462329	17	12	54850040	5.7567	4.2891e-09	FRA10AC1
ENSG00000108231	10	95517566	95557916	13	10	54850040	5.6645	7.3746e-09	LGI1
ENSG00000176273	10	95653730	95715819	25	14	54850040	4.466	3.9844e-06	SLC35G1
ENSG00000138193	10	95753746	96092580	138	76	54850040	6.4379	6.0573e-11	PLCE1
ENSG00000173145	10	96075004	96122716	16	11	54850040	4.8695	5.5951e-07	NOC3L
ENSG00000108239	10	96162261	96295687	78	9	54850040	2.209	0.013589	TBC1D12
ENSG00000119969	10	96305547	96373662	66	6	54850040	2.1079	0.017521	HELLS
ENSG00000108242	10	96443251	96495947	31	8	54850040	2.7142	0.0033219	CYP2C18
ENSG00000165841	10	96447911	96613017	177	12	54850040	2.3187	0.010206	CYP2C19
ENSG00000138109	10	96698415	96749147	18	11	54850040	4.2309	1.1636e-05	CYP2C9
ENSG00000138115	10	96796530	96829254	16	11	54850040	4.3652	6.3503e-06	CYP2C8
ENSG00000173124	10	96953957	96988685	12	8	54850040	3.7779	7.9093e-05	C10orf129
ENSG00000107438	10	96997329	97050781	16	12	54850040	5.3172	5.2696e-08	PDLIM1
ENSG00000095637	10	97071528	97321171	82	48	54850040	6.3079	1.4138e-10	SORBS1
ENSG00000059573	10	97365696	97416463	29	15	54850040	4.261	1.0177e-05	ALDH18A1
ENSG00000119977	10	97423158	97453900	22	13	54850040	4.4628	4.044e-06	TCTN3
ENSG00000138185	10	97471536	97637023	73	34	54850040	5.2749	6.6406e-08	ENTPD1
ENSG00000270099	10	97620305	97684601	34	24	54850040	5.7256	5.1544e-09	RP11-248J23.7
ENSG00000173088	10	97667360	97698480	12	9	54850040	4.5757	2.3736e-06	C10orf131
ENSG00000269948	10	97709725	97744785	10	6	54850040	3.9074	4.6641e-05	RP11-248J23.6
ENSG00000269920	10	97733786	97792432	19	12	54850040	4.5812	2.3116e-06	RP11-690P14.4
ENSG00000188649	10	97733786	97792441	19	12	54850040	4.5812	2.3116e-06	CC2D2B
ENSG00000107443	10	97803151	97820627	6	4	54850040	2.8958	0.0018908	CCNJ
ENSG00000095585	10	97951458	98031344	40	25	54850040	5.4105	3.1422e-08	BLNK
ENSG00000107447	10	98064085	98098321	9	6	54850040	4.4942	3.4919e-06	DNTT
ENSG00000197430	10	98102973	98119092	6	4	54850040	3.3903	0.00034905	OPALIN
ENSG00000095587	10	98124363	98273675	71	27	54850040	3.912	4.5773e-05	TLL2
ENSG00000077147	10	98277866	98347209	148	10	54850040	2.5439	0.0054819	TM9SF3
ENSG00000155629	10	98353069	98480271	170	30	54850040	4.2272	1.1832e-05	PIK3AP1
ENSG00000196233	10	98592017	98740800	58	39	54850040	6.7695	6.4606e-12	LCOR
ENSG00000155640	10	98741041	98745582	3	2	54850040	2.6727	0.0037625	C10orf12
ENSG00000187122	10	98757795	98945677	120	50	54850040	4.8107	7.52e-07	SLIT1
ENSG00000269891	10	98757795	99052413	171	77	54850040	6.1094	5e-10	ARHGAP19-SLIT1
ENSG00000213390	10	98978996	99052413	39	22	54850040	4.0923	2.1356e-05	ARHGAP19
ENSG00000165879	10	99079022	99081672	1	1	54850040	1.8624	0.031272	FRAT1
ENSG00000052749	10	99116115	99161127	30	12	54850040	3.599	0.00015974	RRP12
ENSG00000224474	10	99179228	99185831	2	1	54850040	2.6004	0.0046557	AL355490.1
ENSG00000171314	10	99185917	99193198	3	2	54850040	2.8739	0.0020273	PGAM1
ENSG00000171311	10	99195899	99205774	4	2	54850040	2.6827	0.0036514	EXOSC1
ENSG00000171307	10	99205927	99217127	9	6	54850040	3.4213	0.00031165	ZDHHC16
ENSG00000155229	10	99218081	99258551	13	10	54850040	4.9871	3.0648e-07	MMS19
ENSG00000165886	10	99258625	99330966	34	24	54850040	6.5033	3.9278e-11	UBTD1
ENSG00000165887	10	99332198	99343641	4	2	54850040	3.1891	0.00071355	ANKRD2
ENSG00000241935	10	99344080	99372559	17	9	54850040	3.3899	0.00034957	HOGA1
ENSG00000249967	10	99344131	99433667	47	31	54850040	6.1526	3.8118e-10	PI4K2A
ENSG00000155252	10	99344131	99436191	49	32	54850040	6.2287	2.3521e-10	PI4K2A
ENSG00000171160	10	99374310	99393344	9	6	54850040	4.3585	6.5473e-06	MORN4
ENSG00000119986	10	99437181	99447080	5	3	54850040	2.4571	0.0070028	AVPI1
ENSG00000155254	10	99472930	99477907	4	2	54850040	3.1053	0.00095034	MARVELD1
ENSG00000155256	10	99496878	99520664	18	5	54850040	2.6816	0.0036633	ZFYVE27
ENSG00000120057	10	99526508	99531709	1	1	54850040	2.0365	0.02085	SFRP5
ENSG00000155265	10	99609996	99631337	22	5	54850040	3.4295	0.00030233	GOLGA7B
ENSG00000095713	10	99624757	99790585	94	40	54850040	5.5414	1.5e-08	CRTAC1
ENSG00000269783	10	99627889	99631294	9	1	54850040	3.1353	0.00085848	GOLGA7B
ENSG00000166024	10	99894387	100004654	30	19	54850040	5.2742	6.6661e-08	R3HCC1L
ENSG00000138131	10	100007447	100028007	6	4	54850040	3.8208	6.6506e-05	LOXL4
ENSG00000119943	10	100143322	100174941	13	8	54850040	4.013	2.9972e-05	PYROXD2
ENSG00000107521	10	100175955	100206684	21	13	54850040	4.5395	2.82e-06	HPS1
ENSG00000172987	10	100218875	100995619	495	51	54850040	3.703	0.00010652	HPSE2
ENSG00000119946	10	101088856	101154087	27	17	54850040	5.0592	2.1047e-07	CNNM1
ENSG00000120053	10	101156627	101190381	16	8	54850040	3.2388	0.00060016	GOT1
ENSG00000119919	10	101292690	101296278	2	1	54850040	1.7228	0.04246	NKX2-3
ENSG00000155287	10	101370282	101380366	3	2	54850040	3.1008	0.000965	SLC25A28
ENSG00000198018	10	101419263	101465997	17	10	54850040	4.0646	2.4054e-05	ENTPD7
ENSG00000119929	10	101462315	101515891	13	9	54850040	4.0511	2.5494e-05	CUTC
ENSG00000014919	10	101471601	101491857	7	5	54850040	3.4997	0.00023291	COX15
ENSG00000023839	10	101542489	101611949	52	10	54850040	3.3417	0.00041633	ABCC2
ENSG00000107554	10	101635334	101769676	61	40	54850040	7.1536	4.2266e-13	DNMBP
ENSG00000120054	10	101801950	101841634	17	12	54850040	4.6536	1.6306e-06	CPN1
ENSG00000107566	10	101909851	101948091	17	10	54850040	3.8459	6.0055e-05	ERLIN1
ENSG00000213341	10	101948055	101989376	11	8	54850040	4.6138	1.977e-06	CHUK
ENSG00000095485	10	101992055	102027437	14	9	54850040	3.7722	8.0896e-05	CWF19L1
ENSG00000196072	10	102033713	102046469	1	1	54850040	1.2923	0.098121	BLOC1S2
ENSG00000107593	10	102047903	102090243	16	10	54850040	4.0512	2.5476e-05	PKD2L1
ENSG00000099194	10	102106881	102124591	14	3	54850040	1.9971	0.022905	SCD
ENSG00000075290	10	102222798	102243501	11	8	54850040	5.2328	8.3479e-08	WNT8B
ENSG00000075826	10	102246399	102289628	25	11	54850040	3.484	0.00024697	SEC31B
ENSG00000255339	10	102265385	102289638	16	7	54850040	3.1311	0.00087082	NDUFB8
ENSG00000166136	10	102267203	102289757	16	7	54850040	3.1311	0.00087082	NDUFB8
ENSG00000166135	10	102288829	102319755	19	11	54850040	4.5035	3.3416e-06	HIF1AN
ENSG00000075891	10	102495360	102589698	91	7	54850040	2.09	0.018308	PAX2
ENSG00000119906	10	102672326	102724893	36	11	54850040	3.121	0.00090112	FAM178A
ENSG00000055950	10	102729215	102747272	3	2	54850040	2.8157	0.0024336	MRPL43
ENSG00000095539	10	102729275	102745628	3	2	54850040	2.8157	0.0024336	SEMA4G
ENSG00000107815	10	102747124	102754158	3	2	54850040	3.3225	0.00044613	C10orf2
ENSG00000107816	10	102756375	102767593	2	1	54850040	3.4446	0.00028598	LZTS2
ENSG00000186862	10	102767440	102790890	17	12	54850040	5.0966	1.7287e-07	PDZD7
ENSG00000107819	10	102790991	102800998	5	3	54850040	3.0471	0.0011552	SFXN3
ENSG00000107821	10	102821598	102827888	3	2	54850040	3.1266	0.00088422	KAZALD1
ENSG00000236311	10	102849078	102890883	21	9	54850040	3.3765	0.00036713	TLX1NB
ENSG00000269259	10	102882536	102883624	1	1	54850040	2.3951	0.0083069	HUG1
ENSG00000107807	10	102889257	102897545	3	2	54850040	2.1506	0.015752	TLX1
ENSG00000138136	10	102986733	102989551	2	1	54850040	1.662	0.048258	LBX1
ENSG00000166167	10	103113820	103317078	154	29	54850040	3.5072	0.00022644	BTRC
ENSG00000166171	10	103330317	103369425	19	4	54850040	2.581	0.0049254	DPCD
ENSG00000166169	10	103338639	103348027	5	2	54850040	2.5142	0.005965	POLL
ENSG00000107829	10	103370423	103455052	51	19	54850040	3.4652	0.00026495	FBXW4
ENSG00000107831	10	103529899	103535854	2	1	54850040	2.7715	0.00279	FGF8
ENSG00000198408	10	103544200	103578696	10	7	54850040	4.6585	1.5924e-06	MGEA5
ENSG00000120049	10	103585731	103603677	8	5	54850040	3.7608	8.4682e-05	KCNIP2
ENSG00000120029	10	103605356	103815950	105	56	54850040	6.8076	4.9617e-12	C10orf76
ENSG00000166189	10	103825147	103827792	3	2	54850040	2.8219	0.0023872	HPS6
ENSG00000198728	10	103867317	103880210	10	7	54850040	3.8885	5.0425e-05	LDB1
ENSG00000148840	10	103892787	103910082	13	6	54850040	2.9063	0.0018287	PPRC1
ENSG00000166197	10	103911933	103923627	8	5	54850040	3.7272	9.6793e-05	NOLC1
ENSG00000119915	10	103986085	103989346	3	1	54850040	1.8465	0.03241	ELOVL3
ENSG00000107859	10	103989943	104001231	5	3	54850040	3.2132	0.0006564	PITX3
ENSG00000107862	10	104005289	104142656	78	28	54850040	3.6847	0.00011447	GBF1
ENSG00000077150	10	104153867	104162281	8	4	54850040	2.9508	0.0015848	NFKB2
ENSG00000059915	10	104162376	104181296	22	12	54850040	4.0489	2.573e-05	PSD
ENSG00000107872	10	104178946	104182893	1	1	54850040	2.6497	0.0040283	FBXL15
ENSG00000107874	10	104183002	104192418	14	4	54850040	2.3253	0.010027	CUEDC2
ENSG00000120055	10	104209594	104211300	2	1	54850040	3.0024	0.0013392	C10orf95
ENSG00000138111	10	104221149	104236802	53	4	54850040	2.6407	0.0041366	TMEM180
ENSG00000138107	10	104238986	104262482	70	3	54850040	2.2434	0.012437	ACTR1A
ENSG00000107882	10	104263744	104393292	219	9	54850040	2.3462	0.0094841	SUFU
ENSG00000171206	10	104404253	104418164	10	4	54850040	2.5538	0.0053279	TRIM8
ENSG00000138175	10	104433488	104474164	56	10	54850040	3.399	0.00033813	ARL3
ENSG00000156398	10	104474295	104503249	33	9	54850040	3.3586	0.00039169	SFXN2
ENSG00000166272	10	104503727	104576021	88	28	54850040	3.9486	3.9305e-05	WBP1L
ENSG00000148795	10	104590288	104597290	11	3	54850040	2.4086	0.0080061	CYP17A1
ENSG00000166275	10	104613980	104624718	7	4	54850040	2.7713	0.0027913	C10orf32
ENSG00000270316	10	104614029	104661656	88	10	54850040	2.8301	0.0023266	C10orf32-ASMT
ENSG00000214435	10	104629273	104661656	74	9	54850040	2.8044	0.0025204	AS3MT
ENSG00000148842	10	104678050	104849978	227	21	54850040	2.7368	0.0031023	CNNM2
ENSG00000076685	10	104845940	104953056	131	14	54850040	2.5912	0.0047814	NT5C2
ENSG00000235376	10	105005644	105007773	3	2	54850040	2.5602	0.0052307	RPEL1
ENSG00000148798	10	105036920	105050108	5	3	54850040	4.4013	5.3811e-06	INA
ENSG00000156374	10	105062553	105110891	23	13	54850040	3.9431	4.0221e-05	PCGF6
ENSG00000148835	10	105127724	105148822	12	8	54850040	3.9319	4.2145e-05	TAF5
ENSG00000173915	10	105148798	105156223	1	1	54850040	1.5547	0.060008	USMG5
ENSG00000148843	10	105156405	105206049	32	13	54850040	3.6731	0.00011979	PDCD11
ENSG00000138172	10	105206543	105212660	2	1	54850040	2.4329	0.0074883	CALHM2
ENSG00000185933	10	105213144	105218645	3	2	54850040	2.4539	0.007066	CALHM1
ENSG00000183128	10	105232561	105238997	3	2	54850040	2.1863	0.014398	CALHM3
ENSG00000107954	10	105253736	105352309	78	14	54850040	2.8221	0.0023857	NEURL1
ENSG00000107957	10	105348285	105615301	351	41	54850040	5.008	2.7495e-07	SH3PXD2A
ENSG00000107960	10	105642300	105677963	72	7	54850040	4.5577	2.5856e-06	OBFC1
ENSG00000065613	10	105726959	105788991	32	20	54850040	6.0093	9.3177e-10	SLK
ENSG00000065618	10	105791044	105845760	63	14	54850040	3.5982	0.00016021	COL17A1
ENSG00000156384	10	105881816	105886143	6	4	54850040	3.9232	4.3689e-05	SFR1
ENSG00000197748	10	105889646	105992120	76	18	54850040	3.2075	0.00066946	WDR96
ENSG00000148834	10	105995114	106027217	17	7	54850040	2.9945	0.0013746	GSTO1
ENSG00000065621	10	106028631	106064703	15	11	54850040	4.6762	1.4613e-06	GSTO2
ENSG00000148841	10	106071894	106098162	31	6	54850040	2.7042	0.0034232	ITPRIP
ENSG00000120051	10	106113522	106214848	73	26	54850040	3.9305	4.2393e-05	CCDC147
ENSG00000156395	10	106400859	107024993	240	113	54850040	7.7995	3.1086e-15	SORCS3
ENSG00000108018	10	108333421	108924292	234	115	54850040	7.1297	5.031e-13	SORCS1
ENSG00000108039	10	111624524	111683311	39	8	54850040	2.8144	0.0024433	XPNPEP1
ENSG00000203876	10	111701029	111713649	8	5	54850040	3.9693	3.6046e-05	RP11-451M19.3
ENSG00000148700	10	111756126	111895323	66	30	54850040	4.7128	1.2217e-06	ADD3
ENSG00000119950	10	111967363	112047123	24	17	54850040	5.7593	4.2234e-09	MXI1
ENSG00000119953	10	112050488	112064709	5	3	54850040	3.6712	0.00012072	SMNDC1
ENSG00000138166	10	112257596	112271302	15	4	54850040	2.3951	0.0083085	DUSP5
ENSG00000108055	10	112327449	112364394	57	5	54850040	2.8242	0.0023699	SMC3
ENSG00000203867	10	112404155	112599227	95	27	54850040	3.5191	0.00021653	RBM20
ENSG00000150593	10	112631565	112659764	11	5	54850040	3.068	0.0010776	PDCD4
ENSG00000214413	10	112658488	112679032	5	3	54850040	2.9488	0.0015952	BBIP1
ENSG00000108061	10	112679301	112773425	28	17	54850040	5.1428	1.3534e-07	SHOC2
ENSG00000150594	10	112836790	112840658	2	1	54850040	2.0387	0.020742	ADRA2A
ENSG00000119927	10	113909624	113975135	44	14	54850040	3.2063	0.00067236	GPAM
ENSG00000119913	10	114043493	114064793	18	10	54850040	3.7541	8.6996e-05	TECTB
ENSG00000197142	10	114133776	114188138	72	8	54850040	2.5654	0.0051532	ACSL5
ENSG00000023041	10	114190058	114206672	10	3	54850040	2.979	0.0014459	ZDHHC6
ENSG00000151532	10	114206756	114578503	205	65	54850040	4.4501	4.2918e-06	VTI1A
ENSG00000148737	10	114710009	114927437	127	64	54850040	5.6997	6e-09	TCF7L2
ENSG00000148702	10	115310596	115349361	22	16	54850040	5.4118	3.119e-08	HABP2
ENSG00000197893	10	115348475	115423886	37	25	54850040	6.1118	4.9267e-10	NRAP
ENSG00000165806	10	115438942	115490662	24	17	54850040	6.0618	6.7286e-10	CASP7
ENSG00000148735	10	115511213	115543188	21	14	54850040	4.7854	8.5312e-07	PLEKHS1
ENSG00000198924	10	115594488	115614142	11	8	54850040	4.5481	2.7069e-06	DCLRE1A
ENSG00000196865	10	115614420	115676953	27	14	54850040	4.0631	2.4215e-05	NHLRC2
ENSG00000234631	10	115674530	115676949	1	1	54850040	1.7847	0.037152	AL162407.1
ENSG00000043591	10	115803806	115806667	3	1	54850040	2.2736	0.011495	ADRB1
ENSG00000165813	10	115880621	115933979	20	13	54850040	4.0672	2.3795e-05	C10orf118
ENSG00000095627	10	115939029	115992063	13	9	54850040	3.9747	3.5237e-05	TDRD1
ENSG00000165816	10	115999018	116051272	20	14	54850040	5.0778	1.9096e-07	VWA2
ENSG00000169129	10	116054583	116164515	53	35	54850040	6.2311	2.3154e-10	AFAP1L2
ENSG00000099204	10	116190872	116444762	128	80	54850040	7.7787	3.6637e-15	ABLIM1
ENSG00000151553	10	116581503	116659591	157	6	54850040	2.1589	0.015428	FAM160B1
ENSG00000165832	10	116697952	116737430	12	8	54850040	4.4195	4.9472e-06	TRUB1
ENSG00000107518	10	116853124	117708503	274	113	54850040	9.4804	1.2665e-21	ATRNL1
ENSG00000151892	10	117816444	118032979	172	53	54850040	5.0225	2.55e-07	GFRA1
ENSG00000182645	10	118083940	118139541	51	10	54850040	2.6465	0.0040667	CCDC172
ENSG00000203837	10	118187379	118237469	16	11	54850040	4.7435	1.0505e-06	PNLIPRP3
ENSG00000175535	10	118305443	118327367	14	10	54850040	4.5548	2.6215e-06	PNLIP
ENSG00000187021	10	118349897	118368687	7	4	54850040	3.1865	0.00072003	PNLIPRP1
ENSG00000165863	10	118423207	118429775	6	2	54850040	2.4134	0.0079012	C10orf82
ENSG00000165868	10	118430703	118502085	48	8	54850040	2.8483	0.0021974	HSPA12A
ENSG00000188316	10	118609023	118671299	34	22	54850040	5.5503	1.4261e-08	ENO4
ENSG00000187164	10	118643742	118886097	76	45	54850040	6.1558	3.735e-10	KIAA1598
ENSG00000148704	10	118888032	118897812	2	1	54850040	1.9581	0.025107	VAX1
ENSG00000186795	10	118957000	118969810	4	2	54850040	2.2993	0.010744	KCNK18
ENSG00000165646	10	119000604	119038941	12	8	54850040	3.7896	7.5455e-05	SLC18A2
ENSG00000165650	10	119040000	119134978	22	17	54850040	5.9858	1.0768e-09	PDZD8
ENSG00000170370	10	119301955	119309056	4	2	54850040	3.2331	0.00061238	EMX2
ENSG00000107560	10	119764427	119806114	12	8	54850040	3.4918	0.00023988	RAB11FIP2
ENSG00000165669	10	120065401	120101840	9	4	54850040	3.0208	0.0012607	FAM204A
ENSG00000119973	10	120352916	120355160	1	1	54850040	1.9004	0.028689	PRLHR
ENSG00000151893	10	120433679	120514761	51	6	54850040	2.4156	0.0078536	CACUL1
ENSG00000188613	10	120789228	120793854	2	1	54850040	2.03	0.021179	NANOS1
ENSG00000107581	10	120794356	120840316	23	18	54850040	6.569	2.5326e-11	EIF3A
ENSG00000119979	10	120863598	120897496	9	6	54850040	4.0539	2.518e-05	FAM45A
ENSG00000183605	10	120900279	120925179	24	9	54850040	3.3228	0.00044567	SFXN4
ENSG00000165672	10	120927215	120938345	9	2	54850040	1.8015	0.035814	PRDX3
ENSG00000198873	10	120967101	121215131	142	70	54850040	6.3725	9.2968e-11	GRK5
ENSG00000148908	10	121259340	121302220	37	13	54850040	4.395	5.5384e-06	RGS10
ENSG00000151923	10	121334199	121356541	13	9	54850040	4.5274	2.9861e-06	TIAL1
ENSG00000151929	10	121410882	121437331	16	6	54850040	3.5076	0.00022605	BAG3
ENSG00000198825	10	121485609	121588652	79	14	54850040	2.9648	0.0015143	INPP5F
ENSG00000197771	10	121588972	121652068	28	19	54850040	5.475	2.1879e-08	MCMBP
ENSG00000107651	10	121652223	121702014	30	17	54850040	4.7656	9.4132e-07	SEC23IP
ENSG00000203805	10	122216466	122349367	116	37	54850040	4.6916	1.3551e-06	PPAPDC1A
ENSG00000177234	10	122357721	122359629	1	1	54850040	1.3246	0.092645	C10orf85
ENSG00000120008	10	122610687	122669036	166	4	54850040	1.7068	0.043934	WDR11
ENSG00000066468	10	123237848	123357972	63	43	54850040	7.1711	3.7209e-13	FGFR2
ENSG00000107669	10	123499939	123688316	165	29	54850040	3.8179	6.73e-05	ATE1
ENSG00000107672	10	123716603	123734732	8	5	54850040	2.842	0.0022413	NSMCE4A
ENSG00000138162	10	123748689	124014060	135	66	54850040	5.9779	1.1298e-09	TACC2
ENSG00000138152	10	124030821	124097677	24	18	54850040	5.8222	2.9047e-09	BTBD16
ENSG00000107679	10	124134212	124191867	24	18	54850040	5.9091	1.7202e-09	PLEKHA1
ENSG00000254636	10	124214169	124216868	10	2	54850040	1.6313	0.051411	ARMS2
ENSG00000166033	10	124221041	124274424	27	18	54850040	4.7009	1.2951e-06	HTRA1
ENSG00000187908	10	124320181	124403252	30	9	54850040	2.6396	0.0041502	DMBT1
ENSG00000183559	10	124457225	124459338	1	1	54850040	2.3853	0.0085336	C10orf120
ENSG00000138161	10	124591665	124639146	14	10	54850040	5.3042	5.657e-08	CUZD1
ENSG00000213185	10	124608594	124639157	13	9	54850040	5.1488	1.3109e-07	FAM24B
ENSG00000119965	10	124690419	124713919	7	5	54850040	3.7679	8.2329e-05	C10orf88
ENSG00000179988	10	124713897	124757029	6	4	54850040	2.8673	0.0020697	PSTK
ENSG00000095574	10	124750322	124768333	9	6	54850040	2.9945	0.0013745	IKZF5
ENSG00000196177	10	124768495	124817827	21	14	54850040	4.703	1.2815e-06	ACADSB
ENSG00000188816	10	124907638	124910188	1	1	54850040	2.0854	0.018515	HMX2
ENSG00000154473	10	124913793	124924886	4	2	54850040	3.6159	0.00014967	BUB3
ENSG00000154478	10	125425871	125454123	8	6	54850040	4.3183	7.8607e-06	GPR26
ENSG00000121898	10	125465723	125699783	207	35	54850040	3.4831	0.00024784	CPXM2
ENSG00000182022	10	125767184	125853206	38	23	54850040	4.6059	2.0537e-06	CHST15
ENSG00000065154	10	126085872	126107545	14	5	54850040	3.1191	0.00090711	OAT
ENSG00000229544	10	126135592	126138753	3	1	54850040	1.8393	0.032936	NKX1-2
ENSG00000107902	10	126150403	126306457	238	32	54850040	3.7797	7.8513e-05	LHPP
ENSG00000258539	10	126305649	126480296	134	26	54850040	3.1419	0.00083924	RP11-12J10.3
ENSG00000189319	10	126307861	126432838	90	24	54850040	3.4227	0.00031	FAM53B
ENSG00000203791	10	126436718	126480439	38	7	54850040	2.3034	0.010628	METTL10
ENSG00000165660	10	126490354	126525239	16	11	54850040	4.403	5.3375e-06	FAM175B
ENSG00000019995	10	126630692	126676758	22	13	54850040	5.4831	2.0899e-08	ZRANB1
ENSG00000175029	10	126676421	126849739	258	28	54850040	5.6372	8.6426e-09	CTBP2
ENSG00000175018	10	127265091	127371713	99	20	54850040	3.4982	0.00023422	TEX36
ENSG00000107938	10	127408084	127452712	21	10	54850040	3.5802	0.00017165	EDRF1
ENSG00000154485	10	127455022	127464390	2	1	54850040	1.9439	0.025952	MMP21
